customer_id,customer_name,gender,senior_citizen,partner,dependents,tenure,contract,paperless_billing,payment_method,monthly_charges,total_charges,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,churn
CUST0388,Maxwell Robinson,MALE,0,YES,,8,Month-to-month,YES,Credit card (automatic),twenty,,No,no phone service,NO INTERNET,No,Yes,No,Yes,Yes,,Yes
CUST0389,Judith Delgado,female,0,Yes,No,3,month to month,Yes,Mailed check,,,Yes,No,Fiber optic,No,No,Yes,No,,Yes,yes
CUST0390,Tammy Reeves,,0,,Yes,44,month to month,Yes,Mailed check,47.13,,Yes,No,,Yes,No,,Yes,,,Yes
CUST0391,Tonya Wilson,Male,0,YES,,8,Month-to-month,Yes,Credit card (automatic),twenty,378.07,No,No,Fiber optic,Yes,,Yes,,No,No,no
CUST0392,Michelle Cox,female,0,YES,,64,month to month,,Credit card (automatic),twenty,,,no phone service,No,No,,,Yes,,,Yes
CUST0393,Crystal Alexander,MALE,1,NO,,11,month to month,NO,Bank Transfer,,,,No,No,Yes,Yes,No,,,Yes,yes
CUST0394,Olivia Robles,,1,YES,No,46,Two Year,Yes,,45.23,,Yes,,NO INTERNET,Yes,No,No,,Yes,Yes,no
CUST0395,Eric Martin,MALE,0,No,,3,One year,,Electronic Check,,"1,000.50",,,NO INTERNET,Yes,Yes,No,Yes,No,Yes,no
CUST0396,Destiny Fernandez,female,1,NO,No,32,Two Year,No,,95.89,,Yes,no phone service,,,No,Yes,No,,,no
CUST0397,Alice Horn,female,0,NO,Yes,11,Month-to-month,YES,Bank Transfer,104.78,,Yes,no phone service,,No,,No,No,,No,yes
CUST0398,Christine Wells,,0,NO,No,19,Two Year,,Credit card (automatic),twenty,,,Yes,NO INTERNET,No,No,No,No,,No,Yes
CUST0399,Fred Harding,FEMALE,1,YES,No,8,month to month,,Electronic Check,86.05,,No,,No,,,,,,Yes,yes
CUST0400,Lauren Cruz,female,1,Yes,,31,Two Year,No,,24.24,"1,000.50",No,Yes,No,,No,Yes,Yes,Yes,No,yes
CUST0401,Samantha Morris,MALE,1,Yes,,52,month to month,YES,Electronic Check,twenty,,,No,DSL,,No,Yes,No,Yes,No,
CUST0402,Joanna Doyle,Male,0,Yes,Yes,0,Two Year,Yes,,twenty,,Yes,no phone service,No,Yes,,Yes,,,Yes,Yes
CUST0403,Kimberly Johnson,,1,NO,,13,Month-to-month,YES,Mailed check,twenty,"1,000.50",Yes,,No,Yes,,No,,,No,Yes
CUST0404,Anna Butler,FEMALE,0,No,,48,,Yes,,twenty,,,Yes,Fiber optic,,Yes,,Yes,,No,yes
CUST0405,Alicia Harris,female,0,No,,25,month to month,No,Bank Transfer,twenty,"1,000.50",No,,,Yes,Yes,,No,Yes,No,no
CUST0406,Eileen Rangel,,1,NO,Yes,17,month to month,No,Credit card (automatic),63.04,,Yes,Yes,Fiber optic,,Yes,No,No,,,
CUST0407,Kristin Moss,female,1,YES,No,66,,NO,Mailed check,twenty,2601.63,No,Yes,,,,No,No,No,Yes,
CUST0408,Deanna Gross,FEMALE,0,Yes,,33,Month-to-month,Yes,Electronic Check,,3707.33,Yes,No,DSL,Yes,No,,Yes,,No,No
CUST0409,Dorothy Thompson,female,1,YES,,54,Month-to-month,No,Credit card (automatic),,6358.77,No,No,No,,,No,,No,,No
CUST0410,Steven Wilson DVM,Male,0,No,No,29,Two Year,YES,,43.93,,,no phone service,NO INTERNET,,,Yes,Yes,,No,No
CUST0411,Joseph Mendez,MALE,0,No,,6,Month-to-month,NO,Electronic Check,twenty,,No,Yes,,No,Yes,Yes,No,,No,No
CUST0412,Michael Delgado,MALE,1,No,,69,Month-to-month,YES,Credit card (automatic),100.37,"1,000.50",,Yes,No,Yes,Yes,No,,,,
CUST0413,Claudia Knight,MALE,0,Yes,,58,,,Electronic Check,118.93,,,no phone service,Fiber optic,No,No,Yes,No,,No,
CUST0414,Carrie Cunningham,MALE,0,No,,27,One year,,Bank Transfer,46.17,,,Yes,NO INTERNET,Yes,No,Yes,No,,Yes,
CUST0415,Jessica Salazar,Male,1,No,,43,One year,NO,,twenty,2147.29,,,DSL,,,,,No,,No
CUST0416,Zachary Weiss,FEMALE,1,No,,68,,YES,Credit card (automatic),45.19,,Yes,No,Fiber optic,No,No,No,,Yes,,
CUST0417,Larry Randolph,,0,,,39,,Yes,Electronic Check,,"1,000.50",No,no phone service,,No,,,,,No,
CUST0418,Bradley Lopez,female,1,No,,41,One year,No,Bank Transfer,twenty,4216.82,Yes,No,DSL,,,,Yes,,Yes,yes
CUST0419,Marcus Mcdowell,Male,1,YES,Yes,65,,,Mailed check,twenty,6443.85,,Yes,No,Yes,Yes,Yes,Yes,,,No
CUST0420,James Beltran,female,0,No,No,28,,YES,Electronic Check,twenty,"1,000.50",No,No,,No,Yes,Yes,Yes,No,No,
CUST0421,Darin Day,,0,NO,,2,Month-to-month,YES,Bank Transfer,67.27,"1,000.50",No,No,DSL,,No,No,Yes,,Yes,No
CUST0422,Lisa Carter,female,1,Yes,Yes,23,Two Year,,,23.21,505.42,No,no phone service,Fiber optic,No,No,No,,No,,Yes
CUST0423,Terry Anderson,,1,NO,,61,,NO,Mailed check,twenty,,Yes,no phone service,NO INTERNET,,No,Yes,No,No,,no
CUST0424,Thomas Lawson,,1,Yes,,21,,NO,Electronic Check,,,,no phone service,Fiber optic,Yes,Yes,,,,,
CUST0425,Rebecca Lozano,Male,1,NO,No,9,Month-to-month,,Credit card (automatic),twenty,,No,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,No
CUST0426,Stephanie Lopez,FEMALE,0,,,57,Two Year,,Mailed check,65.41,2883.14,Yes,,DSL,No,,Yes,,No,,yes
CUST0427,Jessica Gibson,FEMALE,0,YES,Yes,33,month to month,YES,,twenty,,,No,NO INTERNET,No,,Yes,Yes,,,No
CUST0428,Elizabeth Warren,MALE,0,Yes,Yes,35,Month-to-month,Yes,Credit card (automatic),,1558.71,,,NO INTERNET,Yes,Yes,No,,,,No
CUST0429,Shannon Shelton,,0,,,9,,Yes,,twenty,,,,No,,No,No,Yes,Yes,No,Yes
CUST0430,Christina Miller,FEMALE,0,Yes,No,71,,,Credit card (automatic),twenty,,Yes,no phone service,Fiber optic,,Yes,No,,,,
CUST0431,John Goodman,FEMALE,1,,No,69,month to month,,Bank Transfer,95.78,5701.34,,No,,,No,No,Yes,No,,no
CUST0432,Matthew Mathis,female,0,Yes,,35,Month-to-month,,Credit card (automatic),64.77,,No,,No,,No,,,,,
CUST0433,Adrienne Thomas,MALE,0,Yes,,37,,No,,,,Yes,Yes,,,No,No,No,No,No,No
CUST0434,Suzanne Gordon,FEMALE,0,YES,Yes,65,Month-to-month,YES,,111.39,"1,000.50",No,Yes,,,No,,,,Yes,Yes
CUST0435,Nina Lopez,female,0,,Yes,15,One year,YES,Bank Transfer,twenty,681.39,Yes,Yes,Fiber optic,No,Yes,Yes,,No,Yes,No
CUST0436,Joshua Lyons,FEMALE,1,No,,21,,Yes,Credit card (automatic),twenty,1674.21,,No,,No,Yes,,,,Yes,
CUST0437,Elizabeth Woodard,Male,0,No,No,5,One year,No,Electronic Check,81.80,,Yes,No,NO INTERNET,No,,No,Yes,,,no
CUST0438,Katrina Thomas,Male,1,NO,,62,One year,NO,Electronic Check,twenty,"1,000.50",,no phone service,,Yes,,No,No,No,,yes
CUST0439,Gregory Cowan,Male,1,NO,,13,,Yes,Electronic Check,36.43,,,No,NO INTERNET,Yes,No,No,Yes,,,No
CUST0440,Rachel Miller,MALE,0,No,,60,One year,,,twenty,,No,No,No,,Yes,Yes,No,No,,No
CUST0441,Pamela Green,Male,0,No,No,36,,No,Mailed check,,2408.93,No,no phone service,,No,,Yes,No,No,No,No
CUST0442,Joseph Love,FEMALE,0,YES,Yes,14,month to month,YES,,twenty,,Yes,No,NO INTERNET,,,No,Yes,,Yes,
CUST0443,Douglas Grant,Male,0,NO,,50,One year,YES,Mailed check,21.15,,,No,,Yes,No,,Yes,Yes,,No
CUST0444,Holly Richmond,Male,0,YES,Yes,25,One year,NO,Bank Transfer,,,No,Yes,NO INTERNET,Yes,,No,Yes,Yes,Yes,yes
CUST0445,Jennifer Garza,Male,1,YES,Yes,26,month to month,YES,Credit card (automatic),twenty,2810.14,No,,No,No,Yes,,,,Yes,no
CUST0446,Mark Morales,Male,1,No,No,65,Two Year,,Electronic Check,twenty,"1,000.50",No,no phone service,,Yes,Yes,Yes,Yes,,,
CUST0447,Richard Chambers Jr.,MALE,0,YES,No,70,,,,107.34,,Yes,,No,,Yes,,Yes,,,
CUST0448,Kelly Sanchez,MALE,0,,Yes,34,Two Year,Yes,Bank Transfer,,1829.42,Yes,No,NO INTERNET,Yes,Yes,Yes,,No,,
CUST0449,Veronica Nicholson,Male,0,YES,No,21,,Yes,Bank Transfer,,,Yes,Yes,,,No,,Yes,,,
CUST0450,Mary Cunningham,female,1,Yes,No,24,,,Mailed check,82.42,,No,no phone service,NO INTERNET,Yes,Yes,No,,Yes,,
CUST0451,Patrick May,,1,Yes,,35,One year,Yes,Mailed check,,"1,000.50",No,Yes,,Yes,Yes,No,Yes,Yes,,
CUST0452,Jacqueline Bauer,,1,No,Yes,28,Two Year,,,95.40,,No,,NO INTERNET,No,,No,No,No,No,
CUST0453,Wesley Rivera,,0,Yes,,20,Two Year,Yes,,,604.37,Yes,,DSL,No,Yes,,No,No,No,no
CUST0454,Dr. David Stein,,0,,No,31,,Yes,Mailed check,110.62,,Yes,,DSL,Yes,Yes,Yes,,No,,
CUST0455,Bryan Andersen,female,1,YES,Yes,21,,No,,45.76,,Yes,Yes,NO INTERNET,,,No,Yes,No,,yes
CUST0456,Bailey Walters,Male,1,NO,,22,One year,Yes,Electronic Check,twenty,,No,no phone service,,Yes,,No,No,,No,
CUST0457,Susan Freeman,MALE,0,Yes,,49,One year,,Credit card (automatic),twenty,,,No,DSL,No,Yes,,Yes,No,No,
CUST0458,Thomas Trevino,FEMALE,1,YES,Yes,36,One year,YES,,,"1,000.50",Yes,No,DSL,,Yes,,No,Yes,,no
CUST0459,Jamie White,,1,,,26,,YES,Electronic Check,,,No,No,No,,No,No,Yes,,No,yes
CUST0460,Jamie Ford,female,0,No,Yes,60,,,Credit card (automatic),85.02,,No,Yes,No,,,,No,,No,
CUST0461,Robert Chen,Male,1,,,72,Month-to-month,YES,Credit card (automatic),,"1,000.50",Yes,no phone service,NO INTERNET,,No,Yes,,Yes,No,
CUST0462,Michael Garcia,female,1,,,43,One year,Yes,Credit card (automatic),,,,,NO INTERNET,Yes,Yes,Yes,No,Yes,No,Yes
CUST0463,Lisa Baker MD,female,1,Yes,Yes,63,Two Year,No,,,"1,000.50",No,,DSL,,Yes,No,No,,No,No
CUST0464,Michelle Thompson,MALE,0,Yes,,14,month to month,No,Mailed check,115.51,795.75,,No,No,No,,Yes,,,,
CUST0465,Paul Larson,Male,1,Yes,Yes,46,One year,Yes,Credit card (automatic),,,,No,Fiber optic,,,,No,,No,
CUST0466,Nancy Reid,Male,0,,,14,Two Year,YES,Credit card (automatic),twenty,,Yes,,Fiber optic,,No,Yes,Yes,,No,Yes
CUST0467,Mr. Scott Jones MD,FEMALE,0,No,No,16,One year,NO,,102.91,,No,no phone service,DSL,No,,,Yes,,Yes,No
CUST0468,Michael Brown,female,0,NO,,61,,NO,Bank Transfer,,6159.46,Yes,Yes,,Yes,No,Yes,No,,Yes,Yes
CUST0469,Chad Cervantes,Male,1,No,No,17,One year,Yes,Credit card (automatic),twenty,,,no phone service,Fiber optic,No,,Yes,No,No,Yes,
CUST0470,Samuel Ortiz,Male,1,No,,16,,Yes,Credit card (automatic),twenty,,No,Yes,DSL,No,No,Yes,Yes,No,,
CUST0471,Heidi Nichols,FEMALE,0,YES,,47,Month-to-month,NO,Electronic Check,30.44,"1,000.50",,,No,No,No,Yes,,Yes,Yes,No
CUST0472,Breanna Hanna,female,1,,Yes,23,Two Year,Yes,Mailed check,76.65,1806.09,No,Yes,NO INTERNET,Yes,Yes,,,Yes,Yes,Yes
CUST0473,Phillip Greene,MALE,1,NO,No,43,Month-to-month,YES,Bank Transfer,59.53,"1,000.50",,,DSL,,,Yes,No,,No,no
CUST0474,Ann Brooks,,1,,,17,Two Year,YES,,,,No,Yes,No,,No,Yes,Yes,No,Yes,Yes
CUST0475,Lynn Harris,MALE,1,YES,Yes,38,,YES,Bank Transfer,,1262.02,Yes,no phone service,No,,Yes,,,,No,
CUST0476,Tammy Mayo,,0,YES,No,52,Month-to-month,YES,Electronic Check,twenty,4941.49,,Yes,,Yes,No,,,,No,
CUST0477,Elizabeth Jones,female,1,YES,,42,,,,,3510.71,,,,,,,,No,,no
CUST0478,Jacob Mata,MALE,0,No,,42,month to month,,Electronic Check,,2227.61,Yes,no phone service,DSL,No,,No,,No,Yes,
CUST0479,Keith Mathis,MALE,1,Yes,,19,Two Year,,Mailed check,twenty,,Yes,Yes,,No,No,No,Yes,Yes,No,yes
CUST0480,Julie Schmidt,FEMALE,1,Yes,,41,One year,Yes,Electronic Check,twenty,"1,000.50",No,No,Fiber optic,,Yes,No,No,No,,yes
CUST0481,Dr. Christopher Oneal,,1,Yes,,18,month to month,,Mailed check,60.63,788.08,No,No,DSL,,Yes,,No,,Yes,Yes
CUST0482,Andrew Burton,Male,1,No,,11,One year,NO,,,850.12,Yes,No,Fiber optic,Yes,,,Yes,Yes,,
CUST0483,James Scott,,1,YES,No,20,,NO,Bank Transfer,,,,,NO INTERNET,Yes,No,,,,,Yes
CUST0484,Cameron Love,,1,Yes,No,27,One year,NO,Bank Transfer,twenty,,No,No,NO INTERNET,Yes,,No,,No,Yes,
CUST0485,Denise Clark,female,0,Yes,,51,One year,Yes,,,2611.18,Yes,,No,No,No,No,Yes,,No,No
CUST0486,Joseph Hall,FEMALE,1,NO,No,53,Two Year,No,Mailed check,twenty,4290.54,No,No,,Yes,,Yes,,Yes,No,yes
CUST0487,Bailey Yates,FEMALE,0,YES,Yes,63,Month-to-month,Yes,Electronic Check,,1591.20,Yes,Yes,No,No,Yes,Yes,,No,Yes,Yes
CUST0488,Kelli Boyd,Male,0,Yes,,43,Two Year,,,,,No,,DSL,No,No,No,Yes,Yes,No,no
CUST0489,Susan Wolfe,Male,0,YES,Yes,36,,NO,,97.22,,,no phone service,Fiber optic,Yes,,No,No,,,
CUST0491,Julie Martin,,0,YES,Yes,39,month to month,Yes,Bank Transfer,twenty,899.04,,no phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,yes
CUST0492,Justin Schroeder,MALE,1,YES,Yes,40,month to month,YES,,twenty,,,Yes,Fiber optic,No,,,No,Yes,Yes,
CUST0493,Paul Trevino,female,1,YES,Yes,12,Month-to-month,NO,Electronic Check,twenty,853.05,Yes,,DSL,,Yes,Yes,,Yes,,
CUST0494,Jasmine Anthony,,1,Yes,Yes,5,Two Year,No,Electronic Check,112.26,,Yes,Yes,No,,Yes,Yes,No,No,,yes
CUST0495,James Carr,,1,Yes,Yes,67,Month-to-month,YES,,80.74,,Yes,,DSL,Yes,,No,,No,,no
CUST0496,Annette Garcia,FEMALE,0,No,,42,month to month,No,Electronic Check,,,Yes,Yes,DSL,,,,No,No,Yes,yes
CUST0497,Deborah Berger,female,1,No,No,53,month to month,Yes,Electronic Check,98.38,,,,DSL,Yes,No,,No,No,,no
CUST0498,Savannah Davis,FEMALE,1,YES,,26,month to month,NO,Bank Transfer,64.52,1277.53,,Yes,,,No,,,Yes,Yes,no
CUST0499,Sara Wilson,female,1,No,,30,Two Year,No,Electronic Check,84.23,,Yes,Yes,,Yes,,,,,,No
CUST0500,Timothy Peterson,,0,NO,,54,,YES,Bank Transfer,twenty,,,No,,No,,,Yes,Yes,,No
CUST0501,Mary Smith,,1,,No,72,One year,NO,,twenty,,No,Yes,,Yes,Yes,No,,,,
CUST0502,Kaitlyn Smith,FEMALE,1,No,,25,Month-to-month,No,Credit card (automatic),99.27,"1,000.50",Yes,,DSL,No,,Yes,Yes,,,Yes
CUST0503,Samantha Clark,Male,1,NO,,4,Month-to-month,YES,,twenty,244.72,,,Fiber optic,Yes,,Yes,No,Yes,Yes,
CUST0504,Daniel Griffin,MALE,0,Yes,,23,Month-to-month,,Mailed check,56.94,,No,No,,,No,Yes,No,,Yes,Yes
CUST0505,Dillon Robinson,Male,0,Yes,,56,Two Year,Yes,Mailed check,,6497.86,Yes,,,Yes,,No,,Yes,,no
CUST0506,Deborah Garcia,FEMALE,0,Yes,Yes,30,,Yes,Credit card (automatic),twenty,,No,Yes,Fiber optic,,,No,No,Yes,No,Yes
CUST0507,Jonathan Smith,MALE,1,No,,9,One year,NO,,114.28,"1,000.50",Yes,,No,,No,,,Yes,,No
CUST0508,Ashley Ramirez,MALE,1,YES,,25,Month-to-month,Yes,Mailed check,twenty,,,No,No,,No,No,Yes,,No,yes
CUST0509,Rachel Lane,,0,Yes,Yes,15,Month-to-month,NO,Credit card (automatic),,1140.78,,no phone service,NO INTERNET,No,,Yes,Yes,Yes,,No
CUST0510,Mr. David Christian,FEMALE,0,,Yes,55,,No,Electronic Check,,"1,000.50",Yes,Yes,Fiber optic,,Yes,No,No,,Yes,No
CUST0511,Anthony Brock,,1,,No,23,One year,NO,Mailed check,,,No,Yes,DSL,,No,Yes,No,Yes,,
CUST0512,Timothy Larson,,0,NO,Yes,31,One year,NO,Electronic Check,56.64,,,No,,No,No,,No,,Yes,
CUST0513,Walter Stokes,MALE,1,Yes,,30,Two Year,NO,Credit card (automatic),twenty,1911.81,Yes,No,No,Yes,Yes,No,Yes,,,yes
CUST0514,Janice Johnson,,1,NO,No,63,One year,YES,Bank Transfer,,,Yes,,Fiber optic,,,,No,,No,
CUST0515,Sandra Noble,MALE,1,Yes,No,72,,,Mailed check,,,,no phone service,NO INTERNET,,Yes,No,No,,,
CUST0516,Amanda Williams,FEMALE,0,,,58,Month-to-month,NO,Bank Transfer,84.76,2082.95,No,Yes,NO INTERNET,No,Yes,,No,,Yes,No
CUST0517,James Mcclure,,1,NO,,27,Month-to-month,,Electronic Check,twenty,,Yes,No,,No,,Yes,,Yes,,yes
CUST0518,Joshua Marks,Male,0,,,41,,,Electronic Check,twenty,3402.74,No,no phone service,Fiber optic,Yes,No,No,Yes,Yes,No,Yes
CUST0519,Linda Perry,,0,YES,,22,,No,Bank Transfer,twenty,1927.04,,no phone service,Fiber optic,No,Yes,No,Yes,,,Yes
CUST0520,William Perez,female,1,,No,3,month to month,NO,Bank Transfer,36.04,,,Yes,,Yes,No,,Yes,,No,
CUST0521,Jermaine Padilla,FEMALE,1,Yes,,37,Month-to-month,,Bank Transfer,32.39,"1,000.50",,No,No,Yes,Yes,No,,Yes,,yes
CUST0522,Jessica Moon,Male,1,No,No,0,month to month,Yes,Bank Transfer,,0.00,No,Yes,NO INTERNET,No,Yes,No,No,,No,
CUST0523,Christie Martinez,,1,NO,Yes,14,month to month,YES,Credit card (automatic),twenty,1432.23,No,Yes,NO INTERNET,No,No,Yes,,Yes,Yes,No
CUST0524,Alan Ross,FEMALE,0,,No,11,,Yes,Mailed check,,,No,,Fiber optic,No,,,No,No,Yes,
CUST0525,Kyle Holmes,MALE,1,NO,No,8,Two Year,NO,,102.85,,Yes,,Fiber optic,,No,No,No,,,yes
CUST0526,Steve Duran,MALE,0,YES,,3,Month-to-month,No,Mailed check,twenty,301.25,,,NO INTERNET,Yes,,No,,,Yes,yes
CUST0527,Kristen Hill MD,MALE,1,NO,No,50,month to month,NO,,twenty,,Yes,no phone service,No,Yes,No,,Yes,No,No,
CUST0528,Brandon Garcia,MALE,1,No,No,62,,No,Electronic Check,twenty,"1,000.50",,Yes,,No,,,Yes,No,,No
CUST0529,Tracy Miller,,0,,,62,Two Year,Yes,Mailed check,,,No,,,,No,No,,,Yes,Yes
CUST0530,Daniel Hurley,female,0,YES,No,66,Two Year,NO,Credit card (automatic),43.06,,Yes,no phone service,Fiber optic,Yes,Yes,No,,,,
CUST0531,Jeremy Reed,,1,Yes,,32,Two Year,YES,,twenty,"1,000.50",No,,,Yes,Yes,Yes,,No,Yes,
CUST0532,Michael Kelley,MALE,0,,No,26,Two Year,No,Mailed check,twenty,1681.31,,no phone service,No,Yes,No,,Yes,No,,no
CUST0533,James Harris,FEMALE,1,,No,12,month to month,NO,Bank Transfer,twenty,393.67,Yes,Yes,,Yes,,Yes,No,Yes,No,yes
CUST0534,Andrea Howard,,0,YES,,44,Two Year,No,Electronic Check,twenty,"1,000.50",No,No,NO INTERNET,No,No,Yes,,,No,yes
CUST0535,Teresa Estrada,MALE,1,NO,No,28,Two Year,Yes,Bank Transfer,18.10,,No,No,No,Yes,No,,Yes,Yes,No,
CUST0536,Anna Carson,Male,0,No,Yes,31,Month-to-month,No,Credit card (automatic),30.03,,Yes,Yes,Fiber optic,Yes,,No,Yes,,No,yes
CUST0537,Martin Young,female,0,NO,,22,Two Year,Yes,Bank Transfer,,,,Yes,NO INTERNET,,No,No,Yes,No,,
CUST0538,Tiffany Santiago,female,0,,,24,One year,YES,,twenty,1216.07,Yes,,Fiber optic,No,No,Yes,,Yes,No,
CUST0539,Andrew Koch,,0,Yes,No,57,month to month,Yes,,twenty,,,,DSL,No,No,No,,,,No
CUST0540,Chris Pearson,MALE,0,YES,No,27,Two Year,YES,Credit card (automatic),,,Yes,,NO INTERNET,Yes,No,,No,No,,Yes
CUST0541,Cody Cox,Male,0,,No,61,month to month,YES,,96.73,,,,No,No,Yes,,No,,,
CUST0542,James Davis,Male,0,Yes,,69,,No,Credit card (automatic),,1377.78,No,Yes,No,No,Yes,,,No,,Yes
CUST0543,John Watson,,0,NO,Yes,63,Month-to-month,,,,"1,000.50",,,DSL,Yes,,,,Yes,,
CUST0544,Joshua Davis,Male,1,No,,57,month to month,Yes,Credit card (automatic),,,,,DSL,No,Yes,No,No,,,no
CUST0545,Andre Smith,FEMALE,1,YES,,11,,NO,,,,No,no phone service,,,,No,,,,no
CUST0546,Amanda Moore,female,1,YES,,40,Month-to-month,YES,,twenty,,No,Yes,DSL,Yes,No,No,Yes,No,Yes,no
CUST0547,Elizabeth Sanders,MALE,1,,,30,Month-to-month,YES,Electronic Check,,"1,000.50",,,No,,No,No,Yes,Yes,No,
CUST0548,Robyn Strickland,MALE,0,NO,,43,One year,No,Electronic Check,twenty,,No,no phone service,NO INTERNET,Yes,,,Yes,Yes,Yes,yes
CUST0549,Gabriel Johnston,Male,1,YES,No,8,Month-to-month,No,Electronic Check,twenty,,,Yes,DSL,Yes,No,No,Yes,Yes,,no
CUST0550,Craig Mcdowell,MALE,1,NO,,50,One year,No,Mailed check,,,,no phone service,Fiber optic,Yes,,No,No,,,Yes
CUST0551,Margaret West,MALE,0,YES,Yes,50,month to month,No,Credit card (automatic),40.85,5009.37,Yes,no phone service,DSL,Yes,No,,No,,,Yes
CUST0552,Collin Stephens,,0,YES,,66,Month-to-month,YES,Credit card (automatic),,,Yes,Yes,DSL,No,Yes,Yes,No,No,,Yes
CUST0553,Donald Barton,FEMALE,0,Yes,,69,One year,NO,Bank Transfer,111.83,"1,000.50",Yes,No,Fiber optic,,Yes,Yes,,,,No
CUST0554,Rebecca Schneider,FEMALE,0,Yes,,34,month to month,Yes,Bank Transfer,,"1,000.50",No,No,DSL,Yes,No,No,Yes,No,,No
CUST0555,Kimberly Monroe,MALE,0,YES,,7,One year,,Mailed check,,,,no phone service,,,No,,,,,
CUST0556,Alexander Moyer,MALE,0,Yes,,45,,,Bank Transfer,109.89,"1,000.50",Yes,,Fiber optic,,No,,,No,,yes
CUST0557,Christopher Mason,Male,0,No,No,21,month to month,Yes,,twenty,,Yes,no phone service,Fiber optic,Yes,,,,No,No,
CUST0558,Alyssa Gonzalez,FEMALE,1,,Yes,67,One year,Yes,,,"1,000.50",No,no phone service,Fiber optic,Yes,,,No,Yes,,Yes
CUST0559,Angela Burke,FEMALE,0,,Yes,5,,Yes,,65.14,,No,No,NO INTERNET,Yes,,Yes,,No,,no
CUST0560,Taylor Payne,female,1,Yes,Yes,22,,,Electronic Check,,1082.02,Yes,No,No,,Yes,Yes,,,No,yes
CUST0561,Dylan Alvarado DDS,Male,1,YES,,72,Month-to-month,NO,,,,,,DSL,Yes,No,Yes,Yes,Yes,,
CUST0562,Margaret White,,0,Yes,Yes,17,,NO,Credit card (automatic),,,,no phone service,Fiber optic,,,,No,Yes,No,No
CUST0563,Chase Molina,female,0,Yes,Yes,60,,No,Electronic Check,twenty,4455.31,,,NO INTERNET,Yes,No,,Yes,,Yes,yes
CUST0564,Christopher Reynolds,Male,1,Yes,,53,Month-to-month,NO,Electronic Check,,3107.31,No,no phone service,No,No,,Yes,,,,no
CUST0565,Caroline Cisneros,FEMALE,1,NO,Yes,41,One year,NO,Mailed check,twenty,1997.44,No,No,No,,Yes,No,No,,,No
CUST0566,Jerome Hall,female,0,No,Yes,54,One year,YES,Bank Transfer,,4212.71,Yes,no phone service,DSL,,Yes,,,,Yes,Yes
CUST0567,Michelle Williams,Male,0,YES,,50,month to month,,,,5436.92,No,Yes,Fiber optic,Yes,,,,,,Yes
CUST0568,Matthew Weiss,,1,No,,7,month to month,No,Mailed check,,592.60,,,,No,No,,No,,No,
CUST0569,Joseph Taylor,FEMALE,1,Yes,No,38,Two Year,,Mailed check,115.62,2926.33,Yes,,,,No,Yes,,,,Yes
CUST0570,Summer Smith,FEMALE,1,,,58,One year,YES,,,,No,,NO INTERNET,,Yes,Yes,Yes,Yes,Yes,
CUST0571,Alexander Smith,,1,No,,56,month to month,,Electronic Check,twenty,,No,Yes,Fiber optic,Yes,,No,Yes,,,yes
CUST0572,Kenneth Wiggins,Male,1,YES,No,55,One year,YES,Credit card (automatic),,"1,000.50",Yes,Yes,NO INTERNET,,No,,No,,Yes,yes
CUST0573,Eric Taylor,Male,1,No,,37,,Yes,Mailed check,,"1,000.50",Yes,No,Fiber optic,,,,,,No,
CUST0574,Joshua Keith MD,,1,,,34,Two Year,YES,Bank Transfer,twenty,1625.20,No,No,NO INTERNET,,,,,No,,
CUST0575,Jenny Parks,Male,1,NO,,15,month to month,YES,Electronic Check,,,No,No,DSL,No,No,Yes,,Yes,,
CUST0576,Willie Bennett,female,0,No,,11,Month-to-month,YES,Electronic Check,twenty,,,,DSL,,,Yes,Yes,Yes,No,yes
CUST0577,Cassandra Miller,female,0,NO,,72,Two Year,,Electronic Check,twenty,,No,,DSL,Yes,,,No,No,,no
CUST0578,Luis Reyes,,1,,Yes,7,month to month,YES,Mailed check,,"1,000.50",Yes,,,No,Yes,No,Yes,,,
CUST0579,Jonathan Barrett,MALE,0,Yes,No,33,month to month,No,Mailed check,,,No,No,NO INTERNET,Yes,,Yes,,,,yes
CUST0580,Teresa Wagner,,0,NO,,12,,,Electronic Check,60.13,"1,000.50",No,Yes,,No,Yes,Yes,Yes,No,Yes,
CUST0581,Robert Ryan,MALE,0,YES,,5,Two Year,NO,Mailed check,twenty,"1,000.50",,,NO INTERNET,,Yes,,,,,
CUST0582,Gerald Hawkins,,1,,No,21,One year,No,Bank Transfer,78.56,2280.54,Yes,no phone service,,No,Yes,Yes,Yes,Yes,No,No
CUST0583,Robert Bean,MALE,1,No,No,10,Month-to-month,No,Bank Transfer,twenty,,Yes,no phone service,Fiber optic,,,,Yes,,No,
CUST0584,Marc Reyes,,1,No,,28,month to month,NO,Mailed check,twenty,"1,000.50",Yes,no phone service,DSL,,Yes,,,,,yes
CUST0585,Jason Turner,MALE,1,Yes,Yes,27,month to month,,,69.16,,No,,,Yes,Yes,No,,Yes,No,yes
CUST0586,Sabrina Brown,,1,Yes,,8,Month-to-month,,,18.49,432.53,No,No,NO INTERNET,No,Yes,Yes,No,,No,
