customer_id,customer_name,gender,senior_citizen,partner,dependents,tenure,contract,paperless_billing,payment_method,monthly_charges,total_charges,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,churn
CUST0429,Shannon Shelton,,0,,,9,,yes,,67.59,1000.5,,,no,,no,no,yes,yes,no,yes
CUST0430,Christina Miller,female,0,yes,no,71,,,credit card (automatic),67.59,1000.5,yes,no,fiber optic,,yes,no,,,,
CUST0431,John Goodman,female,1,,no,69,month to month,,bank transfer,95.78,5701.34,,no,,,no,no,yes,no,,no
CUST0432,Matthew Mathis,female,0,yes,,35,month-to-month,,credit card (automatic),64.77,1000.5,no,,no,,no,,,,,
CUST0433,Adrienne Thomas,male,0,yes,,37,,no,,67.59,1000.5,yes,yes,,,no,no,no,no,no,no
CUST0434,Suzanne Gordon,female,0,yes,yes,65,month-to-month,yes,,111.39,1000.5,no,yes,,,no,,,,yes,yes
CUST0435,Nina Lopez,female,0,,yes,15,one year,yes,bank transfer,67.59,681.39,yes,yes,fiber optic,no,yes,yes,,no,yes,no
CUST0436,Joshua Lyons,female,1,no,,21,,yes,credit card (automatic),67.59,1674.21,,no,,no,yes,,,,yes,
CUST0437,Elizabeth Woodard,male,0,no,no,5,one year,no,electronic check,81.8,1000.5,yes,no,none,no,,no,yes,,,no
CUST0438,Katrina Thomas,male,1,no,,62,one year,no,electronic check,67.59,1000.5,,no,,yes,,no,no,no,,yes
CUST0439,Gregory Cowan,male,1,no,,13,,yes,electronic check,36.43,1000.5,,no,none,yes,no,no,yes,,,no
CUST0440,Rachel Miller,male,0,no,,60,one year,,,67.59,1000.5,no,no,no,,yes,yes,no,no,,no
CUST0441,Pamela Green,male,0,no,no,36,,no,mailed check,67.59,2408.93,no,no,,no,,yes,no,no,no,no
CUST0442,Joseph Love,female,0,yes,yes,14,month to month,yes,,67.59,1000.5,yes,no,none,,,no,yes,,yes,
CUST0443,Douglas Grant,male,0,no,,50,one year,yes,mailed check,21.15,1000.5,,no,,yes,no,,yes,yes,,no
CUST0444,Holly Richmond,male,0,yes,yes,25,one year,no,bank transfer,67.59,1000.5,no,yes,none,yes,,no,yes,yes,yes,yes
CUST0445,Jennifer Garza,male,1,yes,yes,26,month to month,yes,credit card (automatic),67.59,2810.14,no,,no,no,yes,,,,yes,no
CUST0446,Mark Morales,male,1,no,no,65,two year,,electronic check,67.59,1000.5,no,no,,yes,yes,yes,yes,,,
CUST0447,Richard Chambers Jr.,male,0,yes,no,70,,,,107.34,1000.5,yes,,no,,yes,,yes,,,
CUST0448,Kelly Sanchez,male,0,,yes,34,two year,yes,bank transfer,67.59,1829.42,yes,no,none,yes,yes,yes,,no,,
CUST0449,Veronica Nicholson,male,0,yes,no,21,,yes,bank transfer,67.59,1000.5,yes,yes,,,no,,yes,,,
CUST0450,Mary Cunningham,female,1,yes,no,24,,,mailed check,82.42,1000.5,no,no,none,yes,yes,no,,yes,,
CUST0451,Patrick May,,1,yes,,35,one year,yes,mailed check,67.59,1000.5,no,yes,,yes,yes,no,yes,yes,,
CUST0452,Jacqueline Bauer,,1,no,yes,28,two year,,,95.4,1000.5,no,,none,no,,no,no,no,no,
CUST0453,Wesley Rivera,,0,yes,,20,two year,yes,,67.59,604.37,yes,,dsl,no,yes,,no,no,no,no
CUST0454,Dr. David Stein,,0,,no,31,,yes,mailed check,110.62,1000.5,yes,,dsl,yes,yes,yes,,no,,
CUST0455,Bryan Andersen,female,1,yes,yes,21,,no,,45.76,1000.5,yes,yes,none,,,no,yes,no,,yes
CUST0456,Bailey Walters,male,1,no,,22,one year,yes,electronic check,67.59,1000.5,no,no,,yes,,no,no,,no,
CUST0457,Susan Freeman,male,0,yes,,49,one year,,credit card (automatic),67.59,1000.5,,no,dsl,no,yes,,yes,no,no,
CUST0458,Thomas Trevino,female,1,yes,yes,36,one year,yes,,67.59,1000.5,yes,no,dsl,,yes,,no,yes,,no
CUST0459,Jamie White,,1,,,26,,yes,electronic check,67.59,1000.5,no,no,no,,no,no,yes,,no,yes
CUST0460,Jamie Ford,female,0,no,yes,60,,,credit card (automatic),85.02,1000.5,no,yes,no,,,,no,,no,
CUST0461,Robert Chen,male,1,,,72,month-to-month,yes,credit card (automatic),67.59,1000.5,yes,no,none,,no,yes,,yes,no,
CUST0462,Michael Garcia,female,1,,,43,one year,yes,credit card (automatic),67.59,1000.5,,,none,yes,yes,yes,no,yes,no,yes
CUST0463,Lisa Baker MD,female,1,yes,yes,63,two year,no,,67.59,1000.5,no,,dsl,,yes,no,no,,no,no
CUST0464,Michelle Thompson,male,0,yes,,14,month to month,no,mailed check,115.51,795.75,,no,no,no,,yes,,,,
CUST0465,Paul Larson,male,1,yes,yes,46,one year,yes,credit card (automatic),67.59,1000.5,,no,fiber optic,,,,no,,no,
CUST0466,Nancy Reid,male,0,,,14,two year,yes,credit card (automatic),67.59,1000.5,yes,,fiber optic,,no,yes,yes,,no,yes
CUST0467,Mr. Scott Jones MD,female,0,no,no,16,one year,no,,102.91,1000.5,no,no,dsl,no,,,yes,,yes,no
CUST0468,Michael Brown,female,0,no,,61,,no,bank transfer,67.59,6159.46,yes,yes,,yes,no,yes,no,,yes,yes
CUST0469,Chad Cervantes,male,1,no,no,17,one year,yes,credit card (automatic),67.59,1000.5,,no,fiber optic,no,,yes,no,no,yes,
CUST0470,Samuel Ortiz,male,1,no,,16,,yes,credit card (automatic),67.59,1000.5,no,yes,dsl,no,no,yes,yes,no,,
CUST0471,Heidi Nichols,female,0,yes,,47,month-to-month,no,electronic check,30.44,1000.5,,,no,no,no,yes,,yes,yes,no
CUST0472,Breanna Hanna,female,1,,yes,23,two year,yes,mailed check,76.65,1806.09,no,yes,none,yes,yes,,,yes,yes,yes
CUST0473,Phillip Greene,male,1,no,no,43,month-to-month,yes,bank transfer,59.53,1000.5,,,dsl,,,yes,no,,no,no
CUST0474,Ann Brooks,,1,,,17,two year,yes,,67.59,1000.5,no,yes,no,,no,yes,yes,no,yes,yes
CUST0475,Lynn Harris,male,1,yes,yes,38,,yes,bank transfer,67.59,1262.02,yes,no,no,,yes,,,,no,
CUST0476,Tammy Mayo,,0,yes,no,52,month-to-month,yes,electronic check,67.59,4941.49,,yes,,yes,no,,,,no,
CUST0477,Elizabeth Jones,female,1,yes,,42,,,,67.59,3510.71,,,,,,,,no,,no
CUST0478,Jacob Mata,male,0,no,,42,month to month,,electronic check,67.59,2227.61,yes,no,dsl,no,,no,,no,yes,
CUST0479,Keith Mathis,male,1,yes,,19,two year,,mailed check,67.59,1000.5,yes,yes,,no,no,no,yes,yes,no,yes
CUST0480,Julie Schmidt,female,1,yes,,41,one year,yes,electronic check,67.59,1000.5,no,no,fiber optic,,yes,no,no,no,,yes
CUST0481,Dr. Christopher Oneal,,1,yes,,18,month to month,,mailed check,60.63,788.08,no,no,dsl,,yes,,no,,yes,yes
CUST0482,Andrew Burton,male,1,no,,11,one year,no,,67.59,850.12,yes,no,fiber optic,yes,,,yes,yes,,
CUST0483,James Scott,,1,yes,no,20,,no,bank transfer,67.59,1000.5,,,none,yes,no,,,,,yes
CUST0484,Cameron Love,,1,yes,no,27,one year,no,bank transfer,67.59,1000.5,no,no,none,yes,,no,,no,yes,
CUST0485,Denise Clark,female,0,yes,,51,one year,yes,,67.59,2611.18,yes,,no,no,no,no,yes,,no,no
CUST0486,Joseph Hall,female,1,no,no,53,two year,no,mailed check,67.59,4290.54,no,no,,yes,,yes,,yes,no,yes
CUST0487,Bailey Yates,female,0,yes,yes,63,month-to-month,yes,electronic check,67.59,1591.2,yes,yes,no,no,yes,yes,,no,yes,yes
CUST0488,Kelli Boyd,male,0,yes,,43,two year,,,67.59,1000.5,no,,dsl,no,no,no,yes,yes,no,no
CUST0489,Susan Wolfe,male,0,yes,yes,36,,no,,97.22,1000.5,,no,fiber optic,yes,,no,no,,,
CUST0491,Julie Martin,,0,yes,yes,39,month to month,yes,bank transfer,67.59,899.04,,no,dsl,yes,yes,yes,yes,yes,yes,yes
CUST0492,Justin Schroeder,male,1,yes,yes,40,month to month,yes,,67.59,1000.5,,yes,fiber optic,no,,,no,yes,yes,
CUST0493,Paul Trevino,female,1,yes,yes,12,month-to-month,no,electronic check,67.59,853.05,yes,,dsl,,yes,yes,,yes,,
CUST0494,Jasmine Anthony,,1,yes,yes,5,two year,no,electronic check,112.26,1000.5,yes,yes,no,,yes,yes,no,no,,yes
CUST0495,James Carr,,1,yes,yes,67,month-to-month,yes,,80.74,1000.5,yes,,dsl,yes,,no,,no,,no
CUST0496,Annette Garcia,female,0,no,,42,month to month,no,electronic check,67.59,1000.5,yes,yes,dsl,,,,no,no,yes,yes
CUST0497,Deborah Berger,female,1,no,no,53,month to month,yes,electronic check,98.38,1000.5,,,dsl,yes,no,,no,no,,no
CUST0498,Savannah Davis,female,1,yes,,26,month to month,no,bank transfer,64.52,1277.53,,yes,,,no,,,yes,yes,no
CUST0499,Sara Wilson,female,1,no,,30,two year,no,electronic check,84.23,1000.5,yes,yes,,yes,,,,,,no
CUST0500,Timothy Peterson,,0,no,,54,,yes,bank transfer,67.59,1000.5,,no,,no,,,yes,yes,,no
CUST0501,Mary Smith,,1,,no,72,one year,no,,67.59,1000.5,no,yes,,yes,yes,no,,,,
CUST0502,Kaitlyn Smith,female,1,no,,25,month-to-month,no,credit card (automatic),99.27,1000.5,yes,,dsl,no,,yes,yes,,,yes
CUST0503,Samantha Clark,male,1,no,,4,month-to-month,yes,,67.59,244.72,,,fiber optic,yes,,yes,no,yes,yes,
CUST0504,Daniel Griffin,male,0,yes,,23,month-to-month,,mailed check,56.94,1000.5,no,no,,,no,yes,no,,yes,yes
CUST0505,Dillon Robinson,male,0,yes,,56,two year,yes,mailed check,67.59,6497.86,yes,,,yes,,no,,yes,,no
CUST0506,Deborah Garcia,female,0,yes,yes,30,,yes,credit card (automatic),67.59,1000.5,no,yes,fiber optic,,,no,no,yes,no,yes
CUST0507,Jonathan Smith,male,1,no,,9,one year,no,,114.28,1000.5,yes,,no,,no,,,yes,,no
CUST0508,Ashley Ramirez,male,1,yes,,25,month-to-month,yes,mailed check,67.59,1000.5,,no,no,,no,no,yes,,no,yes
CUST0509,Rachel Lane,,0,yes,yes,15,month-to-month,no,credit card (automatic),67.59,1140.78,,no,none,no,,yes,yes,yes,,no
CUST0510,Mr. David Christian,female,0,,yes,55,,no,electronic check,67.59,1000.5,yes,yes,fiber optic,,yes,no,no,,yes,no
CUST0511,Anthony Brock,,1,,no,23,one year,no,mailed check,67.59,1000.5,no,yes,dsl,,no,yes,no,yes,,
CUST0512,Timothy Larson,,0,no,yes,31,one year,no,electronic check,56.64,1000.5,,no,,no,no,,no,,yes,
CUST0513,Walter Stokes,male,1,yes,,30,two year,no,credit card (automatic),67.59,1911.81,yes,no,no,yes,yes,no,yes,,,yes
CUST0514,Janice Johnson,,1,no,no,63,one year,yes,bank transfer,67.59,1000.5,yes,,fiber optic,,,,no,,no,
CUST0515,Sandra Noble,male,1,yes,no,72,,,mailed check,67.59,1000.5,,no,none,,yes,no,no,,,
CUST0516,Amanda Williams,female,0,,,58,month-to-month,no,bank transfer,84.76,2082.95,no,yes,none,no,yes,,no,,yes,no
CUST0517,James Mcclure,,1,no,,27,month-to-month,,electronic check,67.59,1000.5,yes,no,,no,,yes,,yes,,yes
CUST0518,Joshua Marks,male,0,,,41,,,electronic check,67.59,3402.74,no,no,fiber optic,yes,no,no,yes,yes,no,yes
CUST0519,Linda Perry,,0,yes,,22,,no,bank transfer,67.59,1927.04,,no,fiber optic,no,yes,no,yes,,,yes
CUST0520,William Perez,female,1,,no,3,month to month,no,bank transfer,36.04,1000.5,,yes,,yes,no,,yes,,no,
CUST0521,Jermaine Padilla,female,1,yes,,37,month-to-month,,bank transfer,32.39,1000.5,,no,no,yes,yes,no,,yes,,yes
CUST0522,Jessica Moon,male,1,no,no,0,month to month,yes,bank transfer,67.59,0.0,no,yes,none,no,yes,no,no,,no,
CUST0523,Christie Martinez,,1,no,yes,14,month to month,yes,credit card (automatic),67.59,1432.23,no,yes,none,no,no,yes,,yes,yes,no
CUST0524,Alan Ross,female,0,,no,11,,yes,mailed check,67.59,1000.5,no,,fiber optic,no,,,no,no,yes,
CUST0525,Kyle Holmes,male,1,no,no,8,two year,no,,102.85,1000.5,yes,,fiber optic,,no,no,no,,,yes
CUST0526,Steve Duran,male,0,yes,,3,month-to-month,no,mailed check,67.59,301.25,,,none,yes,,no,,,yes,yes
CUST0527,Kristen Hill MD,male,1,no,no,50,month to month,no,,67.59,1000.5,yes,no,no,yes,no,,yes,no,no,
CUST0528,Brandon Garcia,male,1,no,no,62,,no,electronic check,67.59,1000.5,,yes,,no,,,yes,no,,no
CUST0529,Tracy Miller,,0,,,62,two year,yes,mailed check,67.59,1000.5,no,,,,no,no,,,yes,yes
CUST0530,Daniel Hurley,female,0,yes,no,66,two year,no,credit card (automatic),43.06,1000.5,yes,no,fiber optic,yes,yes,no,,,,
CUST0531,Jeremy Reed,,1,yes,,32,two year,yes,,67.59,1000.5,no,,,yes,yes,yes,,no,yes,
CUST0532,Michael Kelley,male,0,,no,26,two year,no,mailed check,67.59,1681.31,,no,no,yes,no,,yes,no,,no
CUST0533,James Harris,female,1,,no,12,month to month,no,bank transfer,67.59,393.67,yes,yes,,yes,,yes,no,yes,no,yes
CUST0534,Andrea Howard,,0,yes,,44,two year,no,electronic check,67.59,1000.5,no,no,none,no,no,yes,,,no,yes
CUST0535,Teresa Estrada,male,1,no,no,28,two year,yes,bank transfer,18.1,1000.5,no,no,no,yes,no,,yes,yes,no,
CUST0536,Anna Carson,male,0,no,yes,31,month-to-month,no,credit card (automatic),30.03,1000.5,yes,yes,fiber optic,yes,,no,yes,,no,yes
CUST0537,Martin Young,female,0,no,,22,two year,yes,bank transfer,67.59,1000.5,,yes,none,,no,no,yes,no,,
CUST0538,Tiffany Santiago,female,0,,,24,one year,yes,,67.59,1216.07,yes,,fiber optic,no,no,yes,,yes,no,
CUST0539,Andrew Koch,,0,yes,no,57,month to month,yes,,67.59,1000.5,,,dsl,no,no,no,,,,no
CUST0540,Chris Pearson,male,0,yes,no,27,two year,yes,credit card (automatic),67.59,1000.5,yes,,none,yes,no,,no,no,,yes
CUST0541,Cody Cox,male,0,,no,61,month to month,yes,,96.73,1000.5,,,no,no,yes,,no,,,
CUST0542,James Davis,male,0,yes,,69,,no,credit card (automatic),67.59,1377.78,no,yes,no,no,yes,,,no,,yes
CUST0543,John Watson,,0,no,yes,63,month-to-month,,,67.59,1000.5,,,dsl,yes,,,,yes,,
CUST0544,Joshua Davis,male,1,no,,57,month to month,yes,credit card (automatic),67.59,1000.5,,,dsl,no,yes,no,no,,,no
CUST0545,Andre Smith,female,1,yes,,11,,no,,67.59,1000.5,no,no,,,,no,,,,no
CUST0546,Amanda Moore,female,1,yes,,40,month-to-month,yes,,67.59,1000.5,no,yes,dsl,yes,no,no,yes,no,yes,no
CUST0547,Elizabeth Sanders,male,1,,,30,month-to-month,yes,electronic check,67.59,1000.5,,,no,,no,no,yes,yes,no,
CUST0548,Robyn Strickland,male,0,no,,43,one year,no,electronic check,67.59,1000.5,no,no,none,yes,,,yes,yes,yes,yes
CUST0549,Gabriel Johnston,male,1,yes,no,8,month-to-month,no,electronic check,67.59,1000.5,,yes,dsl,yes,no,no,yes,yes,,no
CUST0550,Craig Mcdowell,male,1,no,,50,one year,no,mailed check,67.59,1000.5,,no,fiber optic,yes,,no,no,,,yes
CUST0551,Margaret West,male,0,yes,yes,50,month to month,no,credit card (automatic),40.85,5009.37,yes,no,dsl,yes,no,,no,,,yes
CUST0552,Collin Stephens,,0,yes,,66,month-to-month,yes,credit card (automatic),67.59,1000.5,yes,yes,dsl,no,yes,yes,no,no,,yes
CUST0553,Donald Barton,female,0,yes,,69,one year,no,bank transfer,111.83,1000.5,yes,no,fiber optic,,yes,yes,,,,no
CUST0554,Rebecca Schneider,female,0,yes,,34,month to month,yes,bank transfer,67.59,1000.5,no,no,dsl,yes,no,no,yes,no,,no
CUST0555,Kimberly Monroe,male,0,yes,,7,one year,,mailed check,67.59,1000.5,,no,,,no,,,,,
CUST0556,Alexander Moyer,male,0,yes,,45,,,bank transfer,109.89,1000.5,yes,,fiber optic,,no,,,no,,yes
CUST0557,Christopher Mason,male,0,no,no,21,month to month,yes,,67.59,1000.5,yes,no,fiber optic,yes,,,,no,no,
CUST0558,Alyssa Gonzalez,female,1,,yes,67,one year,yes,,67.59,1000.5,no,no,fiber optic,yes,,,no,yes,,yes
CUST0559,Angela Burke,female,0,,yes,5,,yes,,65.14,1000.5,no,no,none,yes,,yes,,no,,no
CUST0560,Taylor Payne,female,1,yes,yes,22,,,electronic check,67.59,1082.02,yes,no,no,,yes,yes,,,no,yes
CUST0561,Dylan Alvarado DDS,male,1,yes,,72,month-to-month,no,,67.59,1000.5,,,dsl,yes,no,yes,yes,yes,,
CUST0562,Margaret White,,0,yes,yes,17,,no,credit card (automatic),67.59,1000.5,,no,fiber optic,,,,no,yes,no,no
CUST0563,Chase Molina,female,0,yes,yes,60,,no,electronic check,67.59,4455.31,,,none,yes,no,,yes,,yes,yes
CUST0564,Christopher Reynolds,male,1,yes,,53,month-to-month,no,electronic check,67.59,3107.31,no,no,no,no,,yes,,,,no
CUST0565,Caroline Cisneros,female,1,no,yes,41,one year,no,mailed check,67.59,1997.44,no,no,no,,yes,no,no,,,no
CUST0566,Jerome Hall,female,0,no,yes,54,one year,yes,bank transfer,67.59,4212.71,yes,no,dsl,,yes,,,,yes,yes
CUST0567,Michelle Williams,male,0,yes,,50,month to month,,,67.59,5436.92,no,yes,fiber optic,yes,,,,,,yes
CUST0568,Matthew Weiss,,1,no,,7,month to month,no,mailed check,67.59,592.6,,,,no,no,,no,,no,
CUST0569,Joseph Taylor,female,1,yes,no,38,two year,,mailed check,115.62,2926.33,yes,,,,no,yes,,,,yes
CUST0570,Summer Smith,female,1,,,58,one year,yes,,67.59,1000.5,no,,none,,yes,yes,yes,yes,yes,
CUST0571,Alexander Smith,,1,no,,56,month to month,,electronic check,67.59,1000.5,no,yes,fiber optic,yes,,no,yes,,,yes
CUST0572,Kenneth Wiggins,male,1,yes,no,55,one year,yes,credit card (automatic),67.59,1000.5,yes,yes,none,,no,,no,,yes,yes
CUST0573,Eric Taylor,male,1,no,,37,,yes,mailed check,67.59,1000.5,yes,no,fiber optic,,,,,,no,
CUST0574,Joshua Keith MD,,1,,,34,two year,yes,bank transfer,67.59,1625.2,no,no,none,,,,,no,,
CUST0575,Jenny Parks,male,1,no,,15,month to month,yes,electronic check,67.59,1000.5,no,no,dsl,no,no,yes,,yes,,
CUST0576,Willie Bennett,female,0,no,,11,month-to-month,yes,electronic check,67.59,1000.5,,,dsl,,,yes,yes,yes,no,yes
CUST0577,Cassandra Miller,female,0,no,,72,two year,,electronic check,67.59,1000.5,no,,dsl,yes,,,no,no,,no
CUST0578,Luis Reyes,,1,,yes,7,month to month,yes,mailed check,67.59,1000.5,yes,,,no,yes,no,yes,,,
CUST0579,Jonathan Barrett,male,0,yes,no,33,month to month,no,mailed check,67.59,1000.5,no,no,none,yes,,yes,,,,yes
CUST0580,Teresa Wagner,,0,no,,12,,,electronic check,60.13,1000.5,no,yes,,no,yes,yes,yes,no,yes,
CUST0581,Robert Ryan,male,0,yes,,5,two year,no,mailed check,67.59,1000.5,,,none,,yes,,,,,
CUST0582,Gerald Hawkins,,1,,no,21,one year,no,bank transfer,78.56,2280.54,yes,no,,no,yes,yes,yes,yes,no,no
CUST0583,Robert Bean,male,1,no,no,10,month-to-month,no,bank transfer,67.59,1000.5,yes,no,fiber optic,,,,yes,,no,
CUST0584,Marc Reyes,,1,no,,28,month to month,no,mailed check,67.59,1000.5,yes,no,dsl,,yes,,,,,yes
CUST0585,Jason Turner,male,1,yes,yes,27,month to month,,,69.16,1000.5,no,,,yes,yes,no,,yes,no,yes
CUST0586,Sabrina Brown,,1,yes,,8,month-to-month,,,18.49,432.53,no,no,none,no,yes,yes,no,,no,
CUST0587,Rebecca Atkinson,female,1,,,54,month to month,yes,credit card (automatic),28.33,1000.5,,,none,yes,no,,yes,no,,
CUST0588,Richard Collier,male,0,yes,no,58,month-to-month,no,mailed check,67.59,1471.91,yes,no,no,,,no,yes,,,
CUST1187,Michael Taylor II,female,1,no,no,55,,no,,29.14,1000.5,no,no,fiber optic,yes,no,no,yes,yes,no,
CUST0589,Christopher Olsen,female,0,no,no,52,month-to-month,no,credit card (automatic),67.59,1347.86,,no,fiber optic,no,,no,no,yes,yes,yes
CUST0590,Maurice Watson,female,1,no,,14,month-to-month,no,electronic check,67.59,1000.5,,no,none,yes,,no,,yes,,no
CUST0591,Carol Novak,,1,,,25,two year,yes,,69.65,1758.3,,,none,,no,yes,,,,
CUST0592,Michael Morgan,male,1,,no,2,,,electronic check,88.51,155.23,yes,yes,fiber optic,no,no,no,no,no,,no
CUST0593,Wanda Mayo,male,0,yes,,34,month-to-month,yes,bank transfer,67.59,1000.5,yes,no,no,,yes,no,,no,yes,no
CUST0594,Mr. Jeffrey Mays,female,0,no,,61,one year,no,,109.99,1000.5,,,dsl,yes,yes,,yes,no,no,no
CUST0595,Calvin Ochoa,male,1,no,,14,two year,,,95.28,1443.82,yes,no,no,,,,,,,yes
CUST0596,Kevin Gonzalez,female,0,,,18,two year,,,67.59,1000.5,,no,no,yes,yes,,no,yes,,
CUST0597,Mikayla Jackson,female,1,yes,,23,month to month,yes,credit card (automatic),67.59,912.65,yes,,,yes,,yes,no,,,
CUST0598,Matthew Fowler,,0,yes,no,12,one year,yes,bank transfer,67.59,1000.5,no,no,none,,,,yes,,no,yes
CUST0599,Julie Anderson,female,0,,yes,65,one year,no,credit card (automatic),67.59,1000.5,yes,no,,yes,no,,,yes,yes,yes
CUST0600,William Allen,female,0,no,,50,two year,no,mailed check,45.46,1000.5,yes,yes,fiber optic,no,no,yes,,,yes,yes
CUST0601,Michael Baldwin,male,0,yes,,53,two year,yes,,51.81,1000.5,,no,dsl,no,yes,no,,,,yes
CUST0602,Ashlee Shah,female,0,no,yes,59,two year,,credit card (automatic),67.59,1000.5,yes,no,dsl,,,yes,no,yes,yes,yes
CUST0603,Tim Johnson,male,1,yes,,7,month to month,yes,mailed check,67.59,1000.5,yes,yes,no,no,no,yes,,,,yes
CUST0604,Morgan Stafford,female,0,no,,43,month-to-month,yes,credit card (automatic),67.59,1711.17,yes,yes,none,,no,no,no,yes,yes,yes
CUST0605,Sydney Brooks,male,0,no,no,40,,yes,,67.59,3872.46,yes,no,,no,no,no,,,,yes
CUST0606,Laura Wolf,,1,yes,,62,month to month,yes,electronic check,67.59,7313.71,yes,no,no,no,yes,,no,yes,no,yes
CUST0607,Oscar Torres,female,1,yes,,3,,yes,credit card (automatic),67.59,343.56,,,dsl,yes,yes,,no,yes,,no
CUST0608,Danny Smith,female,0,yes,,71,one year,,,67.59,1000.5,yes,no,none,no,,yes,yes,,,
CUST0609,Kristine Stone,male,0,yes,,38,,,bank transfer,67.59,3625.77,yes,no,no,yes,no,yes,,,no,yes
CUST0610,Angela Flores,female,1,no,,45,one year,no,bank transfer,67.59,1000.5,yes,yes,no,no,no,,no,,no,yes
CUST0611,Tina Alexander,male,0,no,,71,month-to-month,no,electronic check,60.0,1000.5,,,dsl,yes,yes,,yes,,,
CUST0612,Daniel Edwards,female,0,no,yes,70,month-to-month,no,,67.59,1000.5,no,no,dsl,,yes,,yes,,,no
CUST0613,Barbara Snyder,female,0,yes,no,54,,yes,electronic check,67.59,1000.5,yes,no,,no,,,,,,no
CUST0614,Gwendolyn Best,male,0,no,yes,40,one year,no,mailed check,67.59,1000.5,,no,fiber optic,no,,no,yes,yes,no,
CUST0615,Timothy Green,female,0,yes,no,51,one year,yes,bank transfer,87.59,4368.36,no,yes,fiber optic,no,no,,,yes,yes,no
CUST0616,Dr. Christine Brady,female,0,,no,63,one year,,electronic check,67.59,1000.5,yes,,,no,no,no,,no,,yes
CUST0617,John Davis,female,1,yes,no,48,two year,no,,67.59,1000.5,yes,,fiber optic,no,no,,,,,no
CUST0618,Barbara King,male,1,,yes,11,one year,,credit card (automatic),78.12,1000.5,,no,no,yes,,,yes,no,no,yes
CUST0619,Chad Campos,female,1,yes,,36,two year,yes,electronic check,24.76,1000.5,yes,no,fiber optic,no,yes,,no,no,yes,no
CUST0620,Jonathan Knight,female,1,yes,yes,57,month-to-month,no,mailed check,67.59,1000.5,yes,yes,dsl,,no,,,,,no
CUST0621,Deborah Ballard,male,1,yes,no,43,one year,yes,,67.59,1000.5,yes,no,none,no,no,no,no,,,
CUST0622,Ashley Schultz,female,0,yes,yes,16,one year,,bank transfer,67.59,1000.5,no,no,none,yes,no,yes,yes,,yes,
CUST0623,Jasmine White,,0,yes,no,35,two year,,,55.96,1000.5,yes,no,no,no,,yes,,yes,yes,yes
CUST0624,Todd Johnson,,0,no,yes,41,month to month,no,credit card (automatic),67.59,1000.5,,no,none,,yes,,,no,,
CUST0625,Dr. Nicole Burgess DDS,female,0,yes,,62,,no,credit card (automatic),69.77,1762.85,no,yes,,no,yes,yes,no,yes,yes,
CUST0626,Kenneth White,female,0,yes,yes,3,two year,yes,electronic check,67.59,1000.5,no,no,none,,yes,,no,yes,yes,
CUST0627,Jennifer Hill,male,0,yes,yes,56,month to month,,electronic check,67.59,1000.5,no,yes,dsl,yes,no,,,yes,yes,
CUST0628,Valerie Bailey,female,1,yes,yes,40,month-to-month,yes,bank transfer,67.59,1000.5,,no,dsl,no,yes,yes,yes,yes,yes,yes
CUST0629,Kayla Barton,female,0,yes,yes,70,month-to-month,no,mailed check,67.59,1000.5,,yes,fiber optic,,,,no,,no,no
CUST0630,Frank Shelton,male,1,no,,68,month to month,yes,credit card (automatic),110.17,1000.5,,no,fiber optic,no,no,no,,yes,no,yes
CUST0631,James Franco,male,0,no,no,20,month-to-month,yes,,82.49,1000.5,,yes,none,,yes,no,no,yes,,no
CUST0632,Whitney Brown,,0,no,,17,,,electronic check,67.59,1000.5,yes,no,no,,,no,,no,,yes
CUST0633,Bruce Brown,male,1,no,,25,,no,bank transfer,67.59,1000.5,,,,yes,yes,,no,,yes,yes
CUST0634,Haley Shepherd,female,1,no,yes,57,,no,bank transfer,67.59,1000.5,yes,no,none,yes,no,yes,no,no,no,no
CUST0635,Erika Cooley,male,1,no,,34,month-to-month,yes,mailed check,67.59,1000.5,,,no,yes,no,no,,no,yes,
CUST0636,Christopher Medina,female,1,no,no,63,two year,yes,electronic check,67.59,1000.5,,yes,fiber optic,yes,yes,yes,no,,,
CUST0637,Sarah Newton,male,0,,,34,month-to-month,yes,bank transfer,67.59,1000.5,,no,no,,no,,no,no,,no
CUST0638,Kathleen Bennett,,0,yes,,38,two year,no,bank transfer,67.59,1000.5,,no,dsl,no,yes,no,,,no,no
CUST0639,Scott Ruiz,female,1,yes,yes,0,two year,no,credit card (automatic),67.59,1000.5,no,no,none,,,,no,,,no
CUST0640,Alyssa Bush,male,0,no,,53,,yes,mailed check,67.59,6076.75,yes,,dsl,yes,yes,,,no,,no
CUST0641,Michael Hernandez,female,1,yes,yes,15,month to month,no,,67.59,1000.5,,no,no,no,yes,yes,yes,yes,,yes
CUST0642,Lisa Wilson,female,1,,yes,62,,yes,mailed check,20.91,6515.06,yes,,,yes,,no,no,,no,no
CUST0643,Jessica Smith,female,1,yes,yes,2,month-to-month,,,60.85,1000.5,no,yes,fiber optic,no,,yes,,,,yes
CUST0644,Joshua Brown,female,1,,,22,,,mailed check,67.59,1093.3,no,yes,none,no,yes,yes,yes,,,no
CUST0645,Shannon Hooper,male,1,no,yes,67,one year,yes,mailed check,28.79,1000.5,,no,no,yes,no,no,yes,,no,
